window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
34,17000,17500,500,0.0,0.8249118683901293,0.27497062279670975,0.702,,0.20622796709753233,,,0.702,,,,,0.8249118683901293,0.8249118683901293,0.052,,0.948,0.25949367088607594,0.43512235218204426,False,warmup,0.12540699883321194,0.052,0,{},0,False,0.5193428171074622,0.0
35,17500,18000,500,0.0,0.8998899889988999,0.29996332966629996,0.818,,0.22497249724972498,,,0.818,,,,,0.8998899889988999,0.8998899889988999,0.022,,0.978,0.16359918200409,0.4981584302383826,False,warmup,0.11566445886953873,0.022,0,{},0,False,0.5193428171074622,0.0
36,18000,18500,500,0.0,0.88268156424581,0.29422718808193665,0.79,,0.2206703910614525,,,0.79,,,,,0.88268156424581,0.88268156424581,0.034,,0.966,0.18219461697722567,0.5004839193913917,False,warmup,0.16162901317287873,0.034,0,{},0,False,0.5193428171074622,0.0
37,18500,19000,500,0.0,0.8344988344988346,0.2781662781662782,0.716,,0.20862470862470864,,,0.716,,,,,0.8344988344988346,0.8344988344988346,0.03,,0.97,0.2618556701030928,0.44776790261650745,False,warmup,0.18031439659127574,0.03,0,{},0,False,0.5193428171074622,0.0
38,19000,19500,500,0.0,0.8123515439429929,0.27078384798099764,0.684,,0.20308788598574823,,,0.684,,,,,0.8123515439429929,0.8123515439429929,0.05,,0.95,0.28,0.394681770333447,False,warmup,0.10475370665223166,0.05,0,{},0,False,0.5193428171074622,0.0
39,19500,20000,500,0.0,0.7639060568603214,0.2546353522867738,0.618,,0.19097651421508036,,,0.618,,,,,0.7639060568603214,0.7639060568603214,0.04,,0.96,0.35625,0.3339473489020954,False,warmup,0.11651651806599886,0.04,0,{},0,False,0.5193428171074622,0.0
40,20000,20500,500,0.204,0.8579626972740315,0.2859875657580105,0.7512562814070352,,0.15139240506329116,0.24862649373844709,0.5850576411469111,0.7512562814070352,0.08823529411764706,0.0,0.08823529411764706,0.9117647058823529,0.4730989956958393,0.37848101265822787,0.05025125628140704,0.9117647058823529,0.942,0.3651804670912951,0.3062130749205175,False,persistence_pending,0.24950243761626117,0.058,0,{},0,False,0.5193428171074622,0.0
41,20500,21000,500,0.486,0.8449438202247191,0.2816479400749064,0.7315175097276264,,0.10930232558139534,0.4385329137649002,0.49821460024659336,0.7315175097276264,0.0,0.0,0.0,1.0,0.42247191011235957,0.27325581395348836,0.04669260700389105,1.0,0.976,0.6147540983606558,0.21401539487185084,True,persistent_mean_shift,0.40403557706987536,0.024,200,"{'Benign': 193, 'DDoS': 7}",200,True,0.5019692669126986,0.01737355019476361
42,21000,21500,500,0.624,0.7508305647840532,0.2502768549280177,0.601063829787234,,0.3342369094169876,0.41159098049404735,0.0,0.601063829787234,1.0,1.0,0.0,0.0,0.8754152823920266,0.835592273542469,0.005319148936170213,1.0,0.998,0.14829659318637275,0.21994289168030404,False,latched,0.48890508617275336,0.002,0,{},200,False,0.5019692669126986,0.01737355019476361
43,21500,22000,500,0.774,0.7231638418079096,0.24105461393596986,0.5663716814159292,,0.3400873138161274,0.5667452418658574,0.0,0.5663716814159292,1.0,1.0,0.0,0.0,0.8615819209039548,0.8502182845403184,0.04424778761061947,1.0,0.99,0.08888888888888889,0.22241968795671038,False,latched,0.5983846420525293,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
44,22000,22500,500,0.664,0.7368421052631579,0.24561403508771928,0.5833333333333334,,0.34095442688353533,0.4491064698036395,0.0,0.5833333333333334,1.0,1.0,0.0,0.0,0.868421052631579,0.8523860672088384,0.047619047619047616,1.0,0.984,0.12601626016260162,0.2438146033656397,False,latched,0.5093481311681656,0.016,0,{},200,False,0.5019692669126986,0.01737355019476361
45,22500,23000,500,0.554,0.8475452196382429,0.28251507321274766,0.7354260089686099,,0.3632153376339423,0.35096895209182327,0.0,0.7354260089686099,1.0,1.0,0.0,0.0,0.9237726098191215,0.9080383440848557,0.026905829596412557,1.0,0.988,0.10728744939271255,0.31268052393108475,False,latched,0.42304557247450214,0.012,0,{},200,False,0.5019692669126986,0.01737355019476361
46,23000,23500,500,0.7,0.7012987012987013,0.23376623376623376,0.54,,0.3347041847041847,0.4850102108514375,0.0,0.54,1.0,1.0,0.0,0.0,0.8506493506493507,0.8367604617604618,0.02666666666666667,1.0,0.992,0.1310483870967742,0.24383501111720904,False,latched,0.5420516614857626,0.008,0,{},200,False,0.5019692669126986,0.01737355019476361
47,23500,24000,500,0.682,0.7722007722007722,0.2574002574002574,0.6289308176100629,,0.34819015444015444,0.47833760248650714,0.03301425699478044,0.6289308176100629,1.0,1.0,0.0,0.0,0.8861003861003861,0.8704753861003861,0.006289308176100629,1.0,0.998,0.11623246492985972,0.27148337199622996,False,latched,0.5292663208023768,0.002,0,{},200,False,0.5019692669126986,0.01737355019476361
48,24000,24500,500,0.61,0.7658227848101266,0.2552742616033755,0.6205128205128205,,0.4282569384385565,0.42877142146788816,0.09905002101723409,0.6205128205128205,1.0,1.0,0.0,0.0,0.8829113924050633,0.856513876877113,0.0,1.0,1.0,0.148,0.32361263139245,False,latched,0.5155272496379721,0.0,0,{},200,False,0.5019692669126986,0.01737355019476361
49,24500,25000,500,0.706,0.7048458149779736,0.23494860499265788,0.54421768707483,,0.3354595211223165,0.6232345702105272,0.2834402882966218,0.54421768707483,1.0,1.0,0.0,0.0,0.8524229074889869,0.8386488028057912,0.013605442176870748,1.0,0.996,0.13052208835341367,0.39369082828041546,False,latched,0.8483574515644331,0.004,0,{},200,False,0.5019692669126986,0.01737355019476361
50,25000,25500,500,0.708,0.7304347826086957,0.24347826086956523,0.5753424657534246,,0.3405924510272336,0.6614554039622278,0.3933906044423806,0.5753424657534246,1.0,1.0,0.0,0.0,0.8652173913043478,0.851481127568084,0.02054794520547945,1.0,0.994,0.11871227364185111,0.46252135015791873,False,latched,1.0842931221917766,0.006,0,{},200,False,0.5019692669126986,0.01737355019476361
51,25500,26000,500,0.56,0.7978142076502732,0.2659380692167577,0.6636363636363637,,0.3503635229610597,0.5973445552822814,0.5048051948051948,0.6636363636363637,1.0,1.0,0.0,0.0,0.8989071038251366,0.8759088074026493,0.022727272727272728,1.0,0.99,0.1393939393939394,0.48076834481179803,False,latched,0.9499293841825628,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
52,26000,26500,500,0.48,0.690176322418136,0.23005877413937867,0.5269230769230769,,0.3191673399553253,0.4739247392167462,0.48698717948717946,0.5269230769230769,1.0,1.0,0.0,0.0,0.8450881612090679,0.7979183498883133,0.026923076923076925,1.0,0.986,0.23529411764705882,0.4180935937180909,False,latched,0.8314117860770236,0.014,0,{},200,False,0.5019692669126986,0.01737355019476361
53,26500,27000,500,0.462,0.8601694915254238,0.2867231638418079,0.7546468401486989,,0.3613781606001667,0.48085460092245275,0.5312927469061298,0.7546468401486989,1.0,1.0,0.0,0.0,0.9300847457627119,0.9034454015004167,0.01858736059479554,1.0,0.99,0.12323232323232323,0.5349490875188665,False,latched,0.8265045097238803,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
54,27000,27500,500,0.572,0.8209366391184573,0.27364554637281907,0.6962616822429907,,0.35645623538671667,0.6378599795280242,0.6144369649042547,0.6962616822429907,1.0,1.0,0.0,0.0,0.9104683195592287,0.8911405884667917,0.028037383177570093,1.0,0.988,0.1194331983805668,0.5331855563813847,False,latched,1.0614448755186694,0.012,0,{},200,False,0.5019692669126986,0.01737355019476361
55,27500,28000,500,0.668,0.7424242424242424,0.2474747474747475,0.5903614457831325,,0.3401634711534281,0.727249219198695,0.6862059014501118,0.5903614457831325,1.0,1.0,0.0,0.0,0.8712121212121212,0.8504086778835702,0.04819277108433735,1.0,0.984,0.12195121951219512,0.5816326246807154,False,latched,1.40157939031977,0.016,0,{},200,False,0.5019692669126986,0.01737355019476361
56,28000,28500,500,0.67,0.6475409836065574,0.21584699453551914,0.47878787878787876,,0.3187737334444753,0.7592512521975344,0.6839258254183628,0.47878787878787876,1.0,1.0,0.0,0.0,0.8237704918032787,0.7969343336111883,0.030303030303030304,1.0,0.99,0.16363636363636364,0.5083349710885128,False,latched,1.2782825962592996,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
57,28500,29000,500,0.734,0.546448087431694,0.18214936247723135,0.37593984962406013,,0.29969169271331675,0.7553844598274141,0.5660199545184488,0.37593984962406013,1.0,1.0,0.0,0.0,0.7732240437158471,0.7492292317832918,0.03759398496240601,1.0,0.99,0.15757575757575756,0.5038748453104217,False,latched,1.333940418324906,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
58,29000,29500,500,0.724,0.6601941747572816,0.22006472491909387,0.4927536231884058,,0.3261407116270595,0.6692417085380684,0.4355632957002162,0.4927536231884058,1.0,1.0,0.0,0.0,0.8300970873786409,0.8153517790676488,0.036231884057971016,1.0,0.99,0.13131313131313133,0.5335881321655649,False,latched,1.2945577405350377,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
59,29500,30000,500,0.71,0.7280701754385965,0.24269005847953218,0.5724137931034483,,0.3404014150602845,0.6342866029065886,0.36866440019426905,0.5724137931034483,1.0,1.0,0.0,0.0,0.8640350877192983,0.8510035376507112,0.034482758620689655,1.0,0.99,0.11515151515151516,0.5031450576014558,False,latched,1.1220776437054991,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
60,30000,30500,500,0.716,0.7433628318584071,0.24778761061946905,0.5915492957746479,,0.34456859920341876,0.590892079290802,0.2733495947753561,0.5915492957746479,1.0,1.0,0.0,0.0,0.8716814159292036,0.861421498008547,0.04929577464788732,1.0,0.986,0.10344827586206896,0.4778178642570899,False,latched,0.984667477564669,0.014,0,{},200,False,0.5019692669126986,0.01737355019476361
61,30500,31000,500,0.664,0.8532423208191127,0.2844141069397042,0.7440476190476191,,0.43505391978674424,0.5629440687697461,0.2991788582903041,0.7440476190476191,0.9337349397590361,0.9337349397590361,0.0,0.06626506024096386,0.8934886302890743,0.8701078395734885,0.02976190476190476,1.0,0.99,0.12121212121212122,0.4300531800385144,False,latched,0.757041477013531,0.01,0,{},200,False,0.5019692669126986,0.01737355019476361
62,31000,31500,500,0.824,0.6564885496183206,0.2188295165394402,0.48863636363636365,,0.20707102419461015,0.6861051176291676,0.2213702559576346,0.48863636363636365,0.6067961165048543,0.6067961165048543,0.0,0.3932038834951456,0.6316423330615875,0.5176775604865254,0.19318181818181818,1.0,0.966,0.39337474120082816,0.222282602427516,False,latched,0.656705895171775,0.034,0,{},200,False,0.5019692669126986,0.01737355019476361
63,31500,32000,500,0.708,0.7248908296943232,0.2416302765647744,0.5684931506849316,,0.2681281901096143,0.5485160775667769,0.2103939323581766,0.5684931506849316,0.7344632768361582,0.7344632768361582,0.0,0.2655367231638418,0.7296770532652407,0.6703204752740357,0.136986301369863,1.0,0.96,0.28541666666666665,0.2729812063352025,False,latched,0.6489260532194748,0.04,0,{},200,False,0.5019692669126986,0.01737355019476361
64,32000,32500,500,0.986,0.25,0.08333333333333333,0.14285714285714285,,0.01966957898833729,0.969836176774736,0.5633149811648797,0.14285714285714285,0.028397565922920892,0.028397565922920892,0.0,0.9716024340770791,0.13919878296146043,0.029504368482505938,0.0,1.0,1.0,0.97,0.35533864156517947,False,latched,0.7867816011245283,0.0,0,{},200,False,0.5019692669126986,0.01737355019476361
65,32500,33000,500,0.958,0.7272727272727273,0.24242424242424243,0.5714285714285714,,0.046232462506047414,0.9098738104799265,0.41107465950889754,0.5714285714285714,0.07306889352818371,0.07306889352818371,0.0,0.9269311064718163,0.4001708104004555,0.09246492501209483,0.047619047619047616,1.0,0.998,0.905811623246493,0.3386615030965469,False,latched,0.7389529713890761,0.002,0,{},200,False,0.5019692669126986,0.01737355019476361
66,33000,33500,500,0.832,0.6229508196721312,0.20765027322404372,0.4523809523809524,,0.21792952145893324,0.7104979882452942,0.25154532967032966,0.4523809523809524,0.6802884615384616,0.6802884615384616,0.0,0.31971153846153844,0.6516196406052963,0.5448238036473331,0.15476190476190477,1.0,0.974,0.3408624229979466,0.35592198529807617,False,latched,0.7709015596698587,0.026,0,{},200,False,0.5019692669126986,0.01737355019476361
67,33500,34000,500,0.91,0.6764705882352942,0.22549019607843138,0.5111111111111111,,0.1517795962902346,0.8205550697886391,0.288009768009768,0.5111111111111111,0.3252747252747253,0.3252747252747253,0.0,0.6747252747252748,0.5008726567550097,0.3035591925804692,0.15555555555555556,1.0,0.986,0.6531440162271805,0.3333249322647578,False,latched,0.6767229661312874,0.014,0,{},200,False,0.5019692669126986,0.01737355019476361
68,34000,34500,500,0.88,0.723404255319149,0.24113475177304966,0.5666666666666667,,0.12531175468483818,0.8091993775732356,0.43098484848484847,0.5666666666666667,0.30454545454545456,0.30454545454545456,0.0,0.6954545454545454,0.5139748549323018,0.31327938671209543,0.1,1.0,0.988,0.659919028340081,0.33158834682089183,False,latched,0.6625902549975032,0.012,0,{},200,False,0.5019692669126986,0.01737355019476361
69,34500,35000,500,0.926,0.7241379310344828,0.2413793103448276,0.5675675675675675,,0.09299852587282188,0.8711444932178334,0.4525129881501372,0.5675675675675675,0.22462203023758098,0.22462203023758098,0.0,0.775377969762419,0.4743799806360319,0.2324963146820547,0.16216216216216217,1.0,0.988,0.7469635627530364,0.2886113555074729,False,latched,0.6937249516798395,0.012,0,{},200,False,0.5019692669126986,0.01737355019476361
70,35000,35500,500,0.57,0.8121546961325967,0.2707182320441989,0.6837209302325581,,0.3241955155267849,0.4984835086762479,0.39699714402284786,0.6837209302325581,0.8701754385964913,0.8701754385964913,0.0,0.12982456140350876,0.841165067364544,0.8104887888169622,0.06976744186046512,1.0,0.97,0.18556701030927836,0.4054853942188786,False,latched,0.6971163224161244,0.03,0,{},200,False,0.5019692669126986,0.01737355019476361
71,35500,36000,500,0.75,0.6842105263157895,0.2280701754385965,0.52,,0.2539116436023653,0.6368126642163208,0.326912,0.52,0.7306666666666667,0.7306666666666667,0.0,0.2693333333333333,0.7074385964912281,0.6347791090059132,0.144,1.0,0.964,0.2966804979253112,0.28568196563881393,False,latched,0.7758357333825721,0.036,0,{},200,False,0.5019692669126986,0.01737355019476361
72,36000,36500,500,0.822,0.6911764705882353,0.23039215686274508,0.5280898876404494,,0.2027468245928466,0.7036622104489225,0.2922168457311572,0.5280898876404494,0.5693430656934306,0.5693430656934306,0.0,0.4306569343065693,0.630259768140833,0.5068670614821165,0.14606741573033707,1.0,0.974,0.42299794661190965,0.22466325134567078,False,latched,0.7141030898239709,0.026,0,{},200,False,0.5019692669126986,0.01737355019476361
73,36500,37000,500,0.868,0.6530612244897959,0.21768707482993196,0.48484848484848486,,0.14094762870063043,0.7965626891323032,0.42867616254713026,0.48484848484848486,0.3709677419354839,0.3709677419354839,0.0,0.6290322580645161,0.5120144832126399,0.35236907175157606,0.12121212121212122,1.0,0.984,0.6077235772357723,0.25809544466231205,False,latched,0.6594093260540268,0.016,0,{},200,False,0.5019692669126986,0.01737355019476361
74,37000,37500,500,0.842,0.5370370370370371,0.17901234567901236,0.3670886075949367,,0.17136430896715005,0.729542572597839,0.302654920472654,0.3670886075949367,0.5201900237529691,0.5201900237529691,0.0,0.47980997624703087,0.528613530395003,0.4284107724178751,0.22784810126582278,1.0,0.964,0.4854771784232365,0.3102343222725881,False,latched,0.7247388428116569,0.036,0,{},200,False,0.5019692669126986,0.01737355019476361
75,37500,38000,500,0.714,0.7619047619047619,0.25396825396825395,0.6153846153846154,,0.2753833517212553,0.6249771779310576,0.3650663062427768,0.6153846153846154,0.742296918767507,0.742296918767507,0.0,0.25770308123249297,0.7521008403361344,0.6884583793031382,0.1258741258741259,1.0,0.964,0.2676348547717842,0.30417058203358355,False,latched,0.7343342091457645,0.036,0,{},200,False,0.5019692669126986,0.01737355019476361
76,38000,38500,500,0.632,0.6060606060606061,0.20202020202020202,0.43478260869565216,,0.31157356699525374,0.5004456021695285,0.2655648046230049,0.43478260869565216,1.0,1.0,0.0,0.0,0.803030303030303,0.7789339174881343,0.16304347826086957,1.0,0.94,0.1574468085106383,0.3778987256198606,False,latched,0.8124706998434937,0.06,0,{},200,False,0.5019692669126986,0.01737355019476361
77,38500,39000,500,0.468,0.7685185185185185,0.2561728395061728,0.6240601503759399,,0.34165551093261937,0.3243658981994205,0.198268106162843,0.6240601503759399,1.0,1.0,0.0,0.0,0.8842592592592593,0.8541387773315484,0.06766917293233082,1.0,0.964,0.17012448132780084,0.3753493115700658,False,latched,0.5342934832168396,0.036,0,{},200,False,0.5019692669126986,0.01737355019476361
78,39000,39500,500,0.884,0.4533333333333333,0.1511111111111111,0.29310344827586204,,0.1210416657291615,0.7949746706131688,0.3466999531908254,0.29310344827586204,0.3574660633484163,0.3574660633484163,0.0,0.6425339366515838,0.4053996983408748,0.30260416432290377,0.20689655172413793,1.0,0.976,0.6413934426229508,0.2896331198655994,False,latched,0.6332141897241246,0.024,0,{},200,False,0.5019692669126986,0.01737355019476361
79,39500,40000,500,0.532,0.7213114754098361,0.24043715846994537,0.5641025641025641,,0.33125702267423435,0.3541909951186907,0.13096844675792044,0.5641025641025641,1.0,1.0,0.0,0.0,0.860655737704918,0.8281425566855859,0.15384615384615385,1.0,0.928,0.14224137931034483,0.37643336004577405,False,latched,0.5912439912004693,0.072,0,{},200,False,0.5019692669126986,0.01737355019476361
